,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chwp_freq,cwp_freq,ct_freq,chw_delta_t,cooling_load_approx,system_kw_per_rt,chiller_plr
2024-07-06 15:15:00,6.812519408821909,8.210483444891652,29.572198478917997,30.840045424936957,35.079144356677034,61.42406727518138,162.98839067716355,132.75920113264755,9.30944616827056,15.526612830651148,3.3931305455942797,51.17943011481482,56.59606657649752,46.06075144408622,1.3979640360697436,5.851877454987947,27.8523246480901,0.5310368045305902
2024-07-06 15:30:00,7.030120633533526,8.493439870006593,29.758041430486724,31.044976773152673,35.42486430810525,63.6641690611434,169.84326437914248,139.80325171707491,9.46760726085244,15.286724161621814,3.2856812395933193,51.46763851920141,56.30307967579023,45.56932951233023,1.4633192364730672,6.125454323876259,27.72745585859886,0.5592130068682997
2024-07-06 15:45:00,6.979509087719138,8.491979699915644,29.79451206744376,31.07684924600629,35.34215997172334,63.694279593821896,171.92869463301977,142.6390575419531,9.092981950042924,15.053823310297604,3.142831830726125,50.77963875977169,56.01567998950661,44.89912494180248,1.5124706121965064,6.331201982654576,27.155774701873074,0.5705562301678124
2024-07-06 16:00:00,7.112555795092677,8.206332808362422,29.00164321108962,30.2788351188219,34.04868469055597,67.82072629469292,133.9330001480036,104.33296365150424,9.391568096680322,14.953896721883856,3.2545716779351856,51.32948039890984,55.891461559446824,45.42505301584028,1.0937770132697446,4.578550577547151,29.252270533998338,0.41733185460601696
2024-07-06 16:15:00,7.113483316160821,8.006862418861743,29.015921049020964,30.44023653188566,34.014595481768254,65.87748884997183,116.958531640478,86.64877953020172,9.851767356301576,15.208917965691844,3.2490667882828586,52.15455128299552,56.20739355805422,45.39942741917068,0.8933791027009228,3.7396849239060628,31.27496942130515,0.3465951181208069
2024-07-06 16:30:00,6.9513473147514,8.561287752630736,29.08130112216577,29.84155932741946,34.86280704848165,63.28140732052666,178.98299579065457,150.09841057034654,8.729282801210713,15.130143420664272,3.025158998433059,50.09338179987305,56.1101835225139,44.331616174478405,1.6099404378793363,6.739210672962901,26.55845090415678,0.6003936422813861
2024-07-06 16:45:00,7.038197271486183,7.89063717114712,28.683565415097995,29.91548864915126,33.90253051278561,64.09053293713019,110.68762938802294,81.23618579209466,9.29735536253746,15.007100950585729,3.1469872828051004,51.15726378962954,55.95766821368607,44.91890476693549,0.8524398996609373,3.5683134199806834,31.0195928329138,0.3249447431683786
2024-07-06 17:00:00,7.088305119132589,8.525437824408371,28.934883660972616,30.190884724754415,34.32577883270324,63.88738475323876,164.68837425008755,135.62762755539654,9.00247112186309,15.023574079521708,3.034701493306188,50.6105911051578,55.97813543138427,44.37818013964079,1.4371327052757819,6.0158375042844225,27.375801645705696,0.5425105102215861
2024-07-06 17:15:00,7.055959346398882,8.323214725541522,29.864050840160743,31.087011044614187,35.214182467327625,64.21149804212024,150.0943718281302,120.88137107046512,9.26593882959089,14.966229473252216,2.980832454821969,51.099577222655135,55.9068222400572,44.11402496435018,1.2672553791426404,5.304731017091092,28.294435918531473,0.4835254842818605
2024-07-06 17:30:00,6.9043340156951665,7.879230248470894,29.2730178059791,29.921284564710017,34.88091600590031,70.31970628569675,125.03748216669072,95.0548382048424,9.861540653469726,15.08141592281465,3.0396873855639184,52.17179196170769,56.049883384086954,44.402470695548274,0.9748962327757278,4.080915630399196,30.6395656002473,0.3802193528193696
2024-07-06 17:45:00,7.004266559663604,8.06574621468631,29.70857676576763,30.90511827944383,35.43116424610076,67.13379256567157,132.83951529323394,102.91848249367948,9.66143400307006,15.087512113850211,3.1720866826341965,51.81649440735164,56.057434504605965,45.03800845731268,1.0614796550227066,4.443353835925049,29.896227083967634,0.4116739299747179
2024-07-06 18:00:00,7.216788603869162,8.549063022342056,29.53936039205631,30.40678060606345,34.714604665130665,69.0263089136551,158.57568405213814,129.16503396197595,9.62196391147072,14.815447058972662,2.97323911971881,51.74583570311287,55.71843734561408,44.076534608039715,1.3322744184728936,5.5769007157275325,28.43437459894805,0.5166601358479038
2024-07-06 18:15:00,6.998758848412086,7.892378036271587,28.409859098216646,29.2967476236582,33.38515389849842,63.53117649798122,114.17403320093176,85.24102352370674,9.12714432379964,14.837144962478927,2.9687203909464315,50.84315239551216,55.745624815399005,44.05419411429439,0.8936191878595015,3.740689920379873,30.522185915195347,0.340964094094827
2024-07-06 18:30:00,7.031400901336514,8.074327470243599,29.228640620485617,30.15171413434349,34.1739033324602,66.76982015994254,128.63308421119257,99.6976921718548,9.147647238266044,14.834259762687788,2.9534850383839286,50.88119471478597,55.74201118910352,43.97870338275767,1.0429265689070846,4.365690617445056,29.46454421144319,0.3987907686874192
2024-07-06 18:45:00,6.823865878878235,7.589375586618975,29.176221260503105,29.868759847730782,34.183361189808906,68.47689913155925,101.73737252311936,73.1490427252392,9.097037316885046,14.753104836945784,2.738187644049322,50.78718668548106,55.640174551683806,42.88300704554073,0.7655097077407405,3.2044236366027397,31.749039471878042,0.2925961709009568
2024-07-06 19:00:00,6.916215694234958,7.3873242473376655,28.145212468886175,29.030584667628325,33.37725697706899,68.19071538111903,72.71791924761234,44.53022444200871,8.765779063171882,14.718711371082655,2.7032043713490905,50.16309654649418,55.59690349159499,42.69959832211471,0.4711085531027077,1.9720604032879345,36.87408312969155,0.17812089776803483
2024-07-06 19:15:00,6.879252749869737,7.600486800672829,28.124098285131605,28.98598982362198,33.64328493077384,67.79906504771347,97.51155008690816,69.02366042796483,9.056882349058329,14.75896450058166,2.6720428093033655,50.7123503851324,55.647539996808625,42.5348886127832,0.7212340508030914,3.0190857366617405,32.29837063015259,0.2760946417118593
2024-07-06 19:30:00,7.031876782099898,7.769749950961889,28.35954115773719,28.952132984415034,33.716764451089524,67.96955343833172,100.11503154451856,71.22539087001924,9.250591948835089,14.909565416890931,2.729483308773303,51.07135009637919,55.83617621669402,42.83751901443377,0.7378731688619906,3.0887370848562927,32.412934087323436,0.28490156348007695
2024-07-06 19:45:00,7.005391395828197,7.889972909118317,28.558394851560465,28.881670420612803,33.39492960726276,68.38878430001238,111.41324776043044,83.34978509116979,8.564247287750268,14.82420438070107,2.675011000809316,49.77568327087024,55.72941346109106,42.55063249424617,0.8845815132901196,3.7028582146324407,30.088445547324238,0.33339914036467916
2024-07-06 20:00:00,7.006903918144799,7.518299265356933,28.34101900471401,28.866440265994072,33.267720771335135,73.71751235986281,76.73314839227142,48.652657547180915,8.774263601662387,14.67936660811358,2.6268606353145354,50.17927588342442,55.547320369561334,42.29378047316499,0.511395347212134,2.1407009234299927,35.844870973066044,0.19461063018872365
2024-07-06 20:15:00,6.827117231048815,7.380972402574572,28.092619839369046,28.443908754779805,33.05479075186885,71.85489951539077,80.87109680199367,52.75486469314414,8.764664732016723,14.509543162586622,2.8420242142461785,50.160970830504894,55.33228270352223,43.418360528734,0.5538551715257567,2.3184377480068177,34.8817201891745,0.21101945877257658
2024-07-06 20:30:00,7.127119686978796,7.332837549877293,28.41793469955624,28.66185145776248,33.41709408342246,73.17604732240945,48.630927864869065,19.936517769422593,9.188759218508537,15.02976312490068,2.475887752037254,50.957305386563554,55.98582121141889,41.46749615498536,0.20571786289849658,0.8611349740931067,56.473060934592866,0.07974607107769037
2024-07-06 20:45:00,7.002824517814056,7.436346504647243,28.222226168588413,28.566896594553928,33.01036744683196,71.91764854016132,70.56728683810873,42.17050719759797,9.249754846296714,14.616333273838825,2.53069152037523,51.06980953743724,55.46769939586571,41.77122700063846,0.43352198683318655,1.8147230368837188,38.88598171944099,0.16868202879039187
2024-07-06 21:00:00,6.911323157884941,7.431718751455109,27.63984300754313,28.02994883823254,32.60141983374446,73.12939462872504,78.67099159640756,50.501894874821495,9.143344754371014,14.450560822025436,2.575191145189615,50.87321634812694,55.2572043036482,42.014640584020874,0.5203955935701678,2.178375954684723,36.11451523196493,0.202007579499286
2024-07-06 21:15:00,7.260391750246339,7.659965213989462,28.77164670072553,29.15505841689093,33.214641673447225,72.63018758874136,66.2989384841439,38.31786257613636,8.783871797044803,14.669726873256929,2.5274772377058055,50.19758535570664,55.53515865742364,41.75353468029478,0.3995734637431232,1.6726145192287136,39.63790683505251,0.15327145030454545
2024-07-06 21:30:00,7.0306391785043125,7.447694075434046,27.305011113768774,27.55179071979162,32.12924368636398,74.50951612464775,67.0169640141117,39.62049869400193,8.503433389356763,14.49665491256109,2.3963770181919113,49.65758584478283,55.315894695059264,41.018761614425415,0.4170548969297334,1.745791798547864,38.387718438049646,0.15848199477600772
2024-07-06 21:45:00,6.899253611705394,7.575128245180563,26.602636871454028,26.866815170542512,31.284865665958915,74.11287526701686,93.0565020717283,65.2338099007319,8.880516357133303,14.579771005800394,2.362404808062711,50.38101393171824,55.42141058045166,40.82400437537365,0.6758746334751695,2.8292112157270597,32.89132375640408,0.2609352396029276
2024-07-06 22:00:00,6.981316529375433,7.389011750324992,27.65152525807094,27.813381425398255,32.27188312375057,74.55678986537664,66.22869123523724,39.0278653464844,8.630008949213902,14.118610083976062,2.45220685556287,49.90276153202037,54.83080925245242,41.33486561325646,0.40769522094955946,1.7066121948948558,38.807112379340275,0.1561114613859376
2024-07-06 22:15:00,6.927006935638954,7.056154466998564,26.40935742750999,26.760665490486808,30.919228696579204,78.13211533282346,39.58630738430758,12.31191226026182,8.491154327668681,14.381451522305603,2.4017892740714757,49.63367227707423,55.16897495612368,41.04961890555087,0.12914753135960932,0.5406115662713247,73.22504706538191,0.04924764904104728
2024-07-06 22:30:00,7.015630443834337,7.323334198073715,26.152221914059265,26.49641420802712,30.570818309415113,74.74589824161568,57.266974558837056,29.69106330093876,8.804549507966495,14.352781440800626,2.4185803091311735,50.23694376796813,55.132289942448914,41.145056860431424,0.3077037542393777,1.288047915246035,44.46028278994441,0.11876425320375504
2024-07-06 22:45:00,6.985437839895001,7.0422190053024805,26.92746821578613,27.501987220742567,31.19682780746292,78.89736707001563,32.32350132414568,5.370555023939745,8.292259371258067,14.497666942371264,2.163019986576605,49.24307029831649,55.31718188929101,39.64158463906077,0.05678116540747968,0.23768595839570994,135.9924731873816,0.02148222009575898
2024-07-06 23:00:00,6.979944802742903,7.044736650281276,26.884967810738935,27.440127269538497,31.131221925542217,79.15095107881125,33.08965597384247,6.1348185117049905,8.298293275402063,14.487601250239468,2.168942936495947,49.25493124466608,55.304292801208675,39.67685023343972,0.0647918475383733,0.27121867379563064,122.0036051012338,0.02453927404681996
2024-07-06 23:15:00,6.974451765590804,7.047254295260073,26.84246740569174,27.378267318334427,31.06561604362151,79.40453508760686,33.855810623539256,6.899081999470237,8.304327179546059,14.477535558107672,2.174865886415289,49.26679219101568,55.29140371312634,39.71211582781867,0.0728025296692687,0.3047513891955588,111.09321179111673,0.02759632799788095
2024-07-06 23:30:00,6.9689587284387065,7.049771940238869,26.799967000644543,27.31640736713036,31.000010161700807,79.65811909640249,34.62196527323604,7.663345487235484,8.310361083690053,14.467469865975875,2.180788836334631,49.278653137365275,55.27851462504401,39.74738142219763,0.08081321180016232,0.3382841045954795,102.34582353385191,0.030653381948941936
2024-07-06 23:45:00,6.963465691286608,7.0522895852176655,26.757466595597347,27.25454741592629,30.934404279780104,79.9117031051981,35.38811992293283,8.42760897500073,8.316394987834048,14.457404173844076,2.186711786253973,49.290514083714875,55.26562553696168,39.78264701657658,0.08882389393105772,0.3718168199954076,95.17622124617685,0.03371043590000292
2024-07-07 00:00:00,,,,,,,,,,,,,,,,,,
2024-07-07 00:15:00,,,,,,,,,,,,,,,,,,
2024-07-07 00:30:00,,,,,,,,,,,,,,,,,,
2024-07-07 00:45:00,,,,,,,,,,,,,,,,,,
2024-07-07 01:00:00,,,,,,,,,,,,,,,,,,
2024-07-07 01:15:00,,,,,,,,,,,,,,,,,,
2024-07-07 01:30:00,,,,,,,,,,,,,,,,,,
2024-07-07 01:45:00,,,,,,,,,,,,,,,,,,
2024-07-07 02:00:00,,,,,,,,,,,,,,,,,,
2024-07-07 02:15:00,,,,,,,,,,,,,,,,,,
2024-07-07 02:30:00,,,,,,,,,,,,,,,,,,
2024-07-07 02:45:00,,,,,,,,,,,,,,,,,,
2024-07-07 03:00:00,,,,,,,,,,,,,,,,,,
2024-07-07 03:15:00,,,,,,,,,,,,,,,,,,
2024-07-07 03:30:00,,,,,,,,,,,,,,,,,,
2024-07-07 03:45:00,,,,,,,,,,,,,,,,,,
2024-07-07 04:00:00,,,,,,,,,,,,,,,,,,
2024-07-07 04:15:00,,,,,,,,,,,,,,,,,,
2024-07-07 04:30:00,,,,,,,,,,,,,,,,,,
2024-07-07 04:45:00,,,,,,,,,,,,,,,,,,
2024-07-07 05:00:00,,,,,,,,,,,,,,,,,,
2024-07-07 05:15:00,,,,,,,,,,,,,,,,,,
2024-07-07 05:30:00,,,,,,,,,,,,,,,,,,
2024-07-07 05:45:00,,,,,,,,,,,,,,,,,,
2024-07-07 06:00:00,6.8261397624841536,7.115230709687571,25.694956469417452,25.70804863582455,29.294257231762504,86.25130332508849,54.5419861653525,27.53419616913188,8.467242591433928,14.205761870549164,2.3347855342375228,49.58703774245476,54.943398334903385,40.664286876050426,0.28909094720341777,1.2101347049935067,45.071004029791176,0.11013678467652753
2024-07-07 06:15:00,6.879318416813128,6.878527110031545,24.61424820841224,25.67648088956049,27.97541813579634,84.714258663988,27.051680588453035,19.013191169246173,8.397702786628725,14.32094040298187,2.408197778223575,49.45091486680914,55.09149020655963,41.086096297488325,-0.0007913067815827901,-0.0033124101877055594,-8166.766510035158,0.0760527646769847
2024-07-07 06:30:00,7.007594104132427,7.11566232647917,24.46708150603873,25.644913143296428,27.850954232802643,81.54127271489955,38.28676063057595,10.492186169360464,8.968756085454263,14.552851618110155,2.2729667576510626,50.54733171524067,55.387280424420624,40.30217866548413,0.10806822234674307,0.4523735787434665,84.63527144295873,0.041968744677441855
2024-07-07 06:45:00,7.033239996028308,7.3734683863479376,25.203981812338107,25.61334539703237,28.95495078756029,82.36229932146948,60.430340586705135,33.05411158484151,8.98697101991292,14.141977677117628,2.2472803048330734,50.581527974777416,54.861042583119634,40.14978689270204,0.3402283903196297,1.42419604187797,42.43119543221074,0.13221644633936602
2024-07-07 07:00:00,7.075515222595179,7.399421308827072,25.276191356783176,25.604484634409857,28.708160603993843,80.25529559150202,59.67077167138326,31.78231391960291,9.293791549288276,14.28075505386527,2.3139111486268025,51.15072651004827,55.03991201204212,40.54273618798254,0.32390608623189276,1.3558708769667032,44.00918456547734,0.12712925567841163
2024-07-07 07:15:00,6.952318925569744,7.11005574620443,25.06008878946837,25.49601614157912,28.68904460026313,81.00509176331731,43.08332960932847,15.262060536367157,8.946613903520822,14.326945465368873,2.5477097040716186,50.50570013241198,55.09918945898746,41.86465111914187,0.15773682063468542,0.6602863311767931,65.24946462626805,0.061048242145468626
2024-07-07 07:30:00,6.852716281908697,6.868700674489095,25.934477752868137,26.31753104544006,29.739017834421656,78.50508296582146,29.12948407649298,1.5351041086539623,8.784949433952608,14.46549722277667,2.3439333111097365,50.19963807838909,55.27623608050097,40.717325731448845,0.015984392580397966,0.06691066734154588,435.3488798400614,0.0061404164346158495
2024-07-07 07:45:00,6.801065766843173,7.071454882742895,26.143058530790004,26.301676305452233,30.292118109291692,80.66912653122769,53.94523039527776,26.071644595974902,8.929142246680076,14.624339291759238,2.320104260863548,50.472801529151475,55.47782492533888,40.57887442957641,0.2703891158997216,1.1318488391562345,47.66116156950128,0.10428657838389961
2024-07-07 08:00:00,7.160161085794623,7.696228819503649,25.958800742670498,26.42286857157474,30.07758251843871,80.80989395532092,78.96945141800559,51.350651338260874,8.793500115991307,14.404730902952494,2.420569060800913,50.21591978675402,55.19872640876055,41.15633136475255,0.5360677337090252,2.2439795333059793,35.191698607724184,0.2054026053530435
2024-07-07 08:15:00,7.114645210890824,7.963868035544333,25.723124083290028,26.13364551130274,29.73094287016424,81.74980874860785,107.92499831899087,80.42171424222536,8.534776210259208,14.468449719179024,2.5000581473272776,49.718522033647616,55.27999656388521,41.60199899537702,0.8492228246535092,3.5548467439995894,30.359958133543476,0.3216868569689014
2024-07-07 08:30:00,6.785076640651186,7.350843168757984,25.440301386199636,26.096993784950477,29.09851685732249,80.74940288734295,81.54091757897991,54.027628004059395,8.791458360680073,14.231327551320978,2.490503662919465,50.212032955346395,54.97633857403533,41.54893448477664,0.5657665281067974,2.368298686655054,34.430166278623815,0.21611051201623757
2024-07-07 08:45:00,6.882071948257808,7.368864546983538,26.323388558251015,26.85084972670031,30.321501402911142,82.15049452861757,75.08806506357843,46.70075247820492,8.955217712489242,14.685603735747604,2.746491137136661,50.52188510763464,55.555186437153225,42.9263105574908,0.4867925987257298,2.037713818265905,36.84917106145866,0.18680300991281967
2024-07-07 09:00:00,6.83634324887678,7.280066954764506,25.699667195064485,26.243479264938347,29.82845970084051,78.55524573774917,71.20055953680975,42.69563576244912,9.077658736112776,14.79870461989634,2.628560418351515,50.75109862619136,55.69744092301482,42.302900960821134,0.44372370588772636,1.8574274328460225,38.332888961219595,0.17078254304979648
2024-07-07 09:15:00,6.8942972484049365,7.827651825526367,26.31944812657942,27.095017195028404,30.765646295857582,78.20764619590454,117.55475709935224,88.79404944006686,8.814565813118014,15.14334506166978,2.8027967844976085,50.25598687232584,56.1264982204866,43.21767170270136,0.9333545771214302,3.907022259830307,30.088069450737652,0.35517619776026743
2024-07-07 09:30:00,6.922969458056602,7.544139575443298,26.809735120599065,27.33472080990343,31.268533644408176,78.97758385387009,88.71518807114659,60.0684963130946,9.300767165520202,14.66699714228625,2.678927450245536,51.163520664224464,55.531713797866104,42.57138831392972,0.6211701173866961,2.60021811138071,34.11836402602358,0.2402739852523784
2024-07-07 09:45:00,6.930966882928813,7.701697667902466,26.911669821257068,27.528362555349094,31.239856398311197,77.30872052258856,102.9338900855449,74.034633888106,9.158199787914434,14.849295757632952,2.8917606518915324,50.900752384971824,55.76083818357472,43.67017617042399,0.7707307849736527,3.22627906589971,31.90483153596628,0.296138535552424
2024-07-07 10:00:00,7.038191429494002,7.675574475837856,27.31121634225156,27.72259470341883,31.94065770336098,77.00521091907133,90.96551984539286,61.69440087243061,9.412924292449446,14.98358240180007,2.8746122787127306,51.36835827164555,55.928421364981496,43.58368242081544,0.6373830463438548,2.668085431995376,34.093930709468566,0.24677760348972244
2024-07-07 10:15:00,7.019153223897601,7.86557192329208,26.654655700024627,27.45072516946222,31.327236670992228,73.88927111870699,111.11487355572156,81.71677856488436,9.382187484285694,14.9161142670534,3.0997932394981165,51.31238483838428,55.844350146580574,44.69322955937322,0.8464186993944791,3.5431086756652896,31.360842617918717,0.32686711425953746
2024-07-07 10:30:00,6.98205560853943,7.7094704153892595,27.42746620293744,28.40751470778729,32.50783151767975,73.2811288183127,99.24867758252928,70.03133540565196,9.34428550239302,15.050379083150776,2.82267759133351,51.24319465260378,56.01140764315379,43.319614954174625,0.7274148068498292,3.0449583814733847,32.59442828066016,0.2801253416226078
2024-07-07 10:45:00,7.003031542462063,8.297638213027533,27.935180449746976,28.883766890051604,32.69182783918171,69.76291776792303,152.21693169580396,123.36420795335088,9.099141308668344,14.68298091298226,3.0706015208024704,50.79110179112973,55.5518788876691,44.55249014572803,1.2946066705654697,5.419223522987056,28.088328715384407,0.49345683181340355
2024-07-07 11:00:00,6.930119084576266,7.851168610443165,27.929363572923776,29.260432863264494,32.592454368217275,74.41151881721746,114.62913199992398,86.02273630917882,8.602025228215634,15.074189134401731,2.93018132812779,49.84876479094689,56.040929199087536,43.86273029690535,0.9210495258668985,3.855513315278837,29.73122451572543,0.3440909452367153
2024-07-07 11:15:00,6.916189417552949,7.730952134908332,28.31986537343528,29.26498396429449,32.91790250745652,70.9051590229423,109.81017696148004,79.49144874899638,9.84383410422452,15.29310734672141,3.181786761537744,52.14054816736292,56.31091529759872,45.08386971767051,0.8147627173553831,3.4105967348496335,32.1967636453277,0.3179657949959855
2024-07-07 11:30:00,6.990963992005885,8.335163905938826,28.69161854670281,29.614566546125715,33.73612753981206,73.60620330670287,159.00850311731205,129.47299469905076,9.506994775159626,15.007569634514848,3.0209440085868144,51.53891234034976,55.95825074206979,44.31101734943815,1.3441999139329406,5.6268208397232895,28.25903074694868,0.5178919787962031
2024-07-07 11:45:00,7.148203672833446,8.099816570999828,28.56540088718104,29.504712823110477,33.139195979507214,71.24730546585101,122.51286077752994,92.53678586077471,9.816710871316848,15.151292493848032,3.008071551590331,52.092615586738326,56.1363151516401,44.247990279444686,0.9516128981663812,3.9834515917244717,30.755453645287812,0.37014714344309885
2024-07-07 12:00:00,6.962071377414587,8.223400644525833,28.58382671489959,29.52762921140056,33.66677676036982,68.45264678841514,151.14926240110017,121.49040290485478,9.570802595768573,15.058398193053842,3.0296587074229886,51.653959410429046,56.02135383523016,44.35358532825337,1.2613292671112468,5.2799243121276795,28.62716460800756,0.4859616116194191
2024-07-07 12:15:00,7.014927474383198,8.062844174065358,29.106406202690906,30.25410351999367,34.42812051236092,70.15875462025569,131.112716001772,101.11582552178167,9.651154711777655,15.238593471943569,3.1071422962690676,51.79811115109303,56.24392693025063,44.728521575045306,1.04791669968216,4.386579304869522,29.889512280383112,0.4044633020871267
2024-07-07 12:30:00,6.897607727842623,7.862431165646301,28.63896144678121,29.47951011464196,33.44582446590168,65.66462707165766,121.58516475206495,91.86993703687014,9.299432179925471,15.273172674822234,3.142622860447123,51.161072628485634,56.28643743544972,44.89812978932729,0.9648234378036777,4.038750910646195,30.10464558028697,0.3674797481474806
2024-07-07 12:45:00,7.114805121986646,8.175842713632276,29.104515913550284,30.194439403694652,33.8193410781395,68.05612502358707,131.12001550992383,101.41455639013888,9.428502917570365,15.092175219602746,3.1847809826118203,51.39668129150552,56.06320914386687,45.098007345423795,1.06103759164563,4.441503358628608,29.521539200278674,0.40565822556055553
2024-07-07 13:00:00,7.098456325845662,8.361079356613082,28.99230287669521,29.931914209796375,34.03852112510162,69.05445548792241,150.4687850089515,120.60979837864996,9.431624675778394,15.292927954321808,3.1344340002013444,51.40235311124696,56.31069511584213,44.8590982398109,1.2626230307674202,5.2853400067924206,28.469083316414366,0.4824391935145998
2024-07-07 13:15:00,6.97713935536314,8.146359554766931,29.207700210268825,30.284863122564037,34.93509614357335,62.919588252940954,140.36908324272494,110.60664981846,9.177123311493856,15.48908602807739,3.096224084693686,50.93578688731711,56.55043346845781,44.6760694559487,1.1692201994037914,4.894355754704271,28.679787550753225,0.44242659927384
2024-07-07 13:30:00,6.926006821754537,8.03835609336759,28.783828453289868,29.86685540531587,34.22923244908371,64.44472754497743,137.89402809325125,107.51969606642317,9.804968902877862,15.508836651323154,3.06052647262707,52.07183761961446,56.57445967430012,44.50370922440255,1.112349271613052,4.656294050972236,29.61454465369491,0.4300787842656927
2024-07-07 13:45:00,7.124905852802495,8.968497161385871,29.28798379050888,30.325427119568467,35.284211890549685,67.35546164558176,206.5968680200201,176.61061056632258,9.555961036307185,15.167377629030971,3.262918788359378,51.6272454570348,56.15617354256986,45.46385425475043,1.8435913085833757,7.7172732177300105,26.770708019689543,0.7064424422652903
2024-07-07 14:00:00,7.1226636587584355,8.020230252590235,29.418051874770104,30.66863138230052,35.241418425499084,65.83613194762827,114.9407129225344,84.87572764006909,9.198909845740529,15.581590588485986,3.2844848482387974,50.9760622992839,56.66278770834946,45.56379789738284,0.8975665938317992,3.7572137617799113,30.592007857461734,0.33950291056027637
2024-07-07 14:15:00,7.091348440536595,8.148644771752501,29.60191828705778,30.780666604642565,34.993999899401764,66.47301767041121,129.28552855528594,99.5472557629176,9.084585758233622,15.28691838752614,3.3667686466085702,50.7640044722592,56.303318128235134,45.94115617325752,1.0572963312159063,4.425842442469784,29.21150724089939,0.3981890230516704
2024-07-07 14:30:00,6.979464029173254,8.571245577155256,29.41795619100213,30.180788917185986,35.236109682332796,64.35172006149112,180.278095204964,150.6084547324527,9.22102232748074,15.05790298372923,3.3907151613013156,51.01687529671206,56.02073972385398,46.04981947205657,1.591781547982002,6.6631975598526605,27.055793196224904,0.6024338189298108
2024-07-07 14:45:00,6.979434673059318,8.452180930150966,29.21847760767707,30.52304238087474,34.90043712128861,65.14805281275422,170.17907898514375,140.5077979153706,9.452026426057454,15.11896337186159,3.1002912718541453,51.43938959794736,56.09635970187893,44.69562299669088,1.4727462570916483,6.16491583218564,27.604444832267948,0.5620311916614823
2024-07-07 15:00:00,7.118753341002138,8.336147978165073,29.977503721793095,31.162376218613183,35.47515522376787,64.6462215253484,147.0906886723545,117.11995871433218,9.686891853279024,15.192232848429423,3.091605256313865,51.861966594516566,56.18683171587101,44.65384305094028,1.2173946371629345,5.096013951164044,28.8638708767184,0.46847983485732875
2024-07-07 15:15:00,7.146400546738979,8.638973220544315,29.144032057050275,30.00664918032244,34.440698197831125,62.88171616987173,174.00378906546524,143.98485193269056,9.758024498965808,15.241452472520416,3.0194601612884644,51.98860114853472,56.24744412634416,44.303761168209746,1.492572673805336,6.2479092125491364,27.84992277352122,0.5759394077307622
2024-07-07 15:30:00,7.084193986740413,8.068122864018916,29.578065188838465,30.53302143301769,35.112423562159705,65.97747829480541,124.90638390239668,94.7894556564856,9.707214537341637,15.303958991189388,3.105754717380052,51.89820932236777,56.32423113421883,44.72186233776874,0.9839288772785029,4.118726280287813,30.32645905609157,0.3791578226259424
2024-07-07 15:45:00,6.9252478901629715,7.943102415978768,29.19949249262426,30.10263276086114,34.14301563126393,64.82321074096595,127.20629272428344,97.2374052990552,9.451369240163178,15.35910183640267,3.1584163486623775,51.43819740122547,56.39179873702184,44.97321712298778,1.017854525815797,4.260739045064926,29.855452628957014,0.3889496211962208
2024-07-07 16:00:00,6.870569532038354,8.083005575316022,30.03841557126464,31.28666900911625,35.93154876725237,68.03289664504867,148.83245617487236,118.49051012670203,10.100294753386368,15.064522074223444,3.1771292205604853,52.58947637599043,56.02894697615078,45.06186085630727,1.212436043277668,5.075257277160318,29.325105713290327,0.4739620405068081
2024-07-07 16:15:00,7.117035448397253,8.07045405178934,29.723130036516903,30.630806357182266,35.03565242640487,65.99680004377792,119.34923962386384,89.83447836009675,9.03259321685298,15.356306604262498,3.125861442651617,50.66697561904002,56.38837757925563,44.81816492531994,0.9534186033920875,3.991010273799278,29.904518263804984,0.359337913440387
2024-07-07 16:30:00,7.082928428369011,8.386760916437476,30.280547928326847,31.63383428689168,35.90501161673537,65.43497818395502,150.72222614561147,121.68057374529808,8.755441723068916,15.23268248749665,3.053528189747823,50.14336994984712,56.23665373115467,44.469762206810955,1.3038324880684646,5.457842795054593,27.615714084359926,0.4867222949811923
2024-07-07 16:45:00,7.214724756874225,8.842744424003282,29.36719016360282,29.977931553786323,34.92433373926692,67.31331440688932,183.28908777824893,153.8230351537578,9.06123417221807,15.174384065386882,3.2304343868861904,50.72047149622119,56.16481916118589,45.312477065472024,1.628019667129057,6.8148903266022325,26.89538334355458,0.6152921406150311
2024-07-07 17:00:00,7.009810645135857,8.058635367863525,29.292999624203272,29.989159234846525,34.97540651566872,66.91197048920833,129.04278126884094,99.66510409080531,9.19027457381337,15.122158053950873,3.0652445502713825,50.96010642410627,56.1003105330338,44.52656631046996,1.0488247227276686,4.390380289338021,29.392164861485824,0.39866041636322125
2024-07-07 17:15:00,6.949824980102295,7.719351639010838,29.32351419452129,30.20222886146619,34.94671212402621,65.41995995492131,104.02265009526872,74.20835855154971,9.573950853216914,15.218792428531415,3.021548261970676,51.65962254171231,56.21955523292516,44.31397153606566,0.7695266589085428,3.22123859419116,32.29274921853108,0.29683343420619884
