,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chwp_freq,cwp_freq,ct_freq
2024-07-08 18:45:00,7.262576915222741,10.153327254373218,28.953148592781936,31.699136836709823,34.43683807670724,68.77262317630274,301.85671980171315,268.4310721437392,10.016580511141395,16.57643008537792,4.8326370614546725,52.443780709571115,57.84391460950168,51.82335864686095
2024-07-08 19:00:00,6.960395137398086,9.486311875597575,28.625606973678796,30.768419403941262,33.896999405311725,68.08488265411286,270.9122575587818,237.58646752261768,10.24735515287646,16.494064249422962,4.5843706338646735,52.84348200694416,57.74794952834316,50.92027454458137
2024-07-08 19:15:00,7.01547033696929,9.519786541115693,29.088979312751302,31.439518313236515,34.116907537671715,71.7075900775105,266.0644117266297,233.97201372114537,9.882588437731949,15.863284839727608,4.346524728024822,52.2088828635901,57.0022127939076,50.02397678938221
2024-07-08 19:30:00,7.033094625231125,9.533336774647088,28.19717250717782,30.60191913699798,33.2886872238444,67.85197341730888,267.01668950970156,234.78815391380593,9.87416410934498,16.230461290158956,4.123910196391724,52.19404364034705,57.43865943406084,49.15494664611535
2024-07-08 19:45:00,6.845699104734286,8.584159509539614,28.48573879678387,30.850623028754047,33.37118149122538,71.4331022124425,198.25797237014277,166.2167703114081,10.253813545585214,15.891385190506066,3.896003322643359,52.85458120541578,57.03585099930291,48.23222188663641
2024-07-08 20:00:00,7.137535379906218,9.045723329923252,27.717840982039387,29.540545478297588,32.55262564291708,71.07513282213755,211.46532598716783,180.068762689125,9.699436275529749,15.876908204472656,3.820218818040429,51.88434383683249,57.01852592927251,47.91743647459975
2024-07-08 20:15:00,6.874639802906328,8.787877333533281,27.78793530113101,29.620889627986063,32.557870661839935,67.68787417842306,215.13316882450655,183.53775027816909,10.026327458434068,15.82779883290548,3.7412922549979224,52.46078588258185,56.95967660372033,47.58514250182395
2024-07-08 20:30:00,7.10644710461916,9.21995371492817,28.45041515310516,29.931122127904196,32.91287217758691,73.65501461016899,231.1302572750264,200.4072930382744,9.529119525729138,15.61819518041274,3.5756495306101215,51.578861948981654,56.70712413513391,46.872251014659845
2024-07-08 20:45:00,7.161069454205667,8.74037052145646,28.229057461884132,29.350417441639543,32.93020779400264,72.3276982732174,181.74855555359449,151.19878328693716,9.654530279213631,15.41221693045441,3.483025056989238,51.8041493797335,56.456728956609666,46.463975125620415
2024-07-08 21:00:00,6.99180761577163,8.423670242478714,27.813116587913953,28.734171211417294,32.36813816583226,72.3446785035054,165.61702175284302,135.82978042467505,9.24826798541849,15.326698120823748,3.2122752219257102,51.06707296866095,56.35211346591456,45.22741282149924
2024-07-08 21:15:00,7.044920790871334,8.388558658846827,27.172845986322947,28.06263977618439,31.75422036912654,78.11822574936538,158.22286805338635,128.69353691030287,9.377212011524442,15.082564974423155,3.069554157135891,51.3033127352872,56.05130682632005,44.54742404108216
2024-07-08 21:30:00,7.141606161435658,8.068286249698978,26.835233261887385,27.65380508868747,31.216656975158664,74.6554603370634,116.62659966057278,87.55540955405137,8.87122103056617,15.237854041105567,2.9621150348496803,50.363429688949886,56.24301719697393,44.02149655583415
2024-07-08 21:45:00,7.038767868574578,8.044195275701442,27.09253306232092,28.01594684051247,31.339484151521873,75.73942500005893,126.725130159776,97.66557569485332,9.506096404504316,14.847750599834162,2.7057074605842013,51.53728888638973,55.75890403387882,42.712773788171695
2024-07-08 22:00:00,7.020835615578444,7.612284678275929,27.399267032981033,28.240348970960632,31.74824279727466,74.25099687379428,85.75526725852835,57.27005927509865,9.29023042750424,14.593371212212542,2.6016063437129135,51.14419249803705,55.43863783725707,42.15780818924206
2024-07-08 22:15:00,7.057367497393546,7.805956197707763,26.69898372508862,27.286610376470826,30.761224962457423,75.10354643051042,101.74188254928578,73.2057018408556,9.448273515494794,14.592670103618683,2.495237089316708,51.4325807234899,55.43775001114928,41.575240322960454
2024-07-08 22:30:00,7.087250206883591,7.357249982797473,26.98481692786773,27.568875552367004,31.04561627077127,73.62148496941863,53.50022788783787,25.61896624352684,8.629267411918677,14.55082278577798,2.7011714466143752,49.901332185540255,55.38470643341132,42.68889166597275
2024-07-08 22:45:00,6.923007943019932,7.36001918025741,25.933074279691365,26.233353408149103,30.17140941349539,76.0491504416427,70.35362315684823,41.955477428917064,8.93855925035064,14.928347601441937,2.5312388761385867,50.49053878958912,55.85961274375984,41.77423830848057
2024-07-08 23:00:00,6.857083562602041,6.745343417804196,26.32791024637608,27.061611059981782,30.46903073559913,78.25932626774309,17.72236354510333,60.68477961966835,9.299554234959553,14.625107937678845,2.667883705956553,51.161296457174785,55.47879686797587,42.512808269959976
2024-07-08 23:15:00,7.100159920957485,7.918003099877285,26.45697459565366,26.866679966019326,30.317684908069683,79.15061863069371,107.91317779993004,79.41408181041963,9.24829732477839,14.698634907598446,2.552163757133555,51.067126970615725,55.57161375308581,41.88903364831862
2024-07-08 23:30:00,6.962122165167674,7.5589944337122175,26.408554224127258,26.6032751581663,30.336489059575793,79.04277363341507,84.77436126142358,56.9351512162044,8.76751596206223,14.49997340308046,2.571720680076492,50.166409523471565,55.32011523807656,41.995758374785495
2024-07-08 23:45:00,7.0226749854457,7.444354719957514,25.367358289869337,25.88293724772888,29.27196059586377,79.16331257383908,68.44899736159145,40.33587988656976,8.841088750724431,14.72617516436899,2.5458535599282817,50.306342981073826,55.60629955130463,41.854481762495475
2024-07-09 00:00:00,6.942555690887034,7.9070627519724095,25.843621879300397,26.575119966628993,29.543564539493712,80.10683322200529,120.99753784258728,92.36851234317108,8.987755401841229,15.049743608409322,2.5915264891656595,50.58299951552732,56.01061930562937,42.10329128508327
2024-07-09 00:15:00,7.054755414728432,7.435409952479429,25.579925616762516,25.897519766190772,29.371038300892412,78.51115517231214,63.73136159440991,36.07585526346562,8.600117928085531,14.492757054875224,2.5626313479835336,49.8450802484148,55.310936475061176,41.94622422645029
2024-07-09 00:30:00,7.0430833701346165,7.558183460459232,25.397171431984983,25.803983793367504,29.03729528653999,83.96130369282338,76.94953183215165,48.890184205614794,8.637130409776645,14.753392173208308,2.6688250435519074,49.91648430033084,55.64053577137705,42.517807763100976
2024-07-09 00:45:00,6.969157714309102,7.617050854781514,25.915966520441017,26.61244985261111,29.67614468393809,81.60205657442157,89.92993897420968,61.875907523036744,8.799012481195936,14.652089157507802,2.602929812469203,50.22641051530832,55.51289270849772,42.16495570711558
2024-07-09 01:00:00,6.8329545063673365,7.534077443837127,24.72450222820109,25.530947789609183,28.378922835981903,82.45464377004865,96.66169318661989,68.21546745592832,9.303479106689204,14.6408113176128,2.501935306389557,51.168492977146784,55.4986461345697,41.61240862421395
2024-07-09 01:15:00,6.982850262047446,7.625756694695692,25.52682611699772,26.34127366974063,29.0017791111339,85.11227977716146,89.55390548306316,61.445656389076625,8.818801851306985,14.80099071912148,2.4884565235580656,50.26403613195653,55.700308816382126,41.53754726004636
2024-07-09 01:30:00,6.9106621083397854,7.27282157324533,25.482562637098052,25.96240796162394,29.53911639187899,84.89084611986513,63.500130863008,35.0154651350281,9.12976321780028,14.630748282061877,2.724154228117745,50.84801481792681,55.48592796752545,42.80962199778427
2024-07-09 01:45:00,7.042591171873143,7.509968973707942,25.591274696756773,25.86337417818427,29.184895052271543,82.81154386686205,71.87128513915756,44.180508796417925,8.53232183367128,14.6779932902252,2.4804612188431596,49.713755664748135,55.545588085288266,41.493013408017
2024-07-09 02:00:00,7.053767974573095,7.406860284419092,25.728416717582743,26.04491129176308,29.40191620881378,83.28254785528966,62.46663476269298,33.9627167011571,8.989216180228816,14.752714405163642,2.7619874761434224,50.58573978256805,55.63968371976771,43.00689258772334
2024-07-09 02:15:00,6.916286526909193,7.692357511970947,25.009663577473106,25.238616160836116,28.094818072323733,84.96472867974688,101.86426611832216,74.14511764669861,8.808920079878959,14.436972664088175,2.473255727656415,50.24525492023923,55.23987904557093,41.45279675957131
2024-07-09 02:30:00,6.964835643620236,7.760949053160734,25.50607419193714,26.40195785905427,29.33068891605876,86.96515755058604,106.80449763861736,78.08298690720702,9.530677432879418,14.502473760772052,2.6883595377588887,51.5816726563422,55.323294833008006,42.62129220735131
2024-07-09 02:45:00,7.043868034206899,7.501694849836448,24.629676677989973,25.13370098998042,28.241240408476877,84.29025843172589,71.25650304663667,43.19107711123392,8.481208879835133,15.02636042418275,2.5578566313848468,49.614286536359145,55.98159587598009,41.92015650888459
2024-07-09 03:00:00,6.841454196788093,7.485561356597714,24.21654728894908,25.71849454857596,27.52213403385016,84.16465691683968,89.2037714335497,61.217244392958115,8.672140068056356,14.736740092307205,2.577646880228032,49.98383703973884,55.61959415783437,42.02799157295681
2024-07-09 03:15:00,6.844443394716834,7.317812694688682,25.401103985226573,26.303288107171507,28.74008283253996,83.94011161813602,74.30147425936272,45.796965268012045,9.14722095527778,14.726603882390036,2.63068415368286,50.88040434308018,55.60683916169443,42.3142907162524
2024-07-09 03:30:00,6.942418350796379,7.434368594514352,24.84136057921218,25.26143951364462,28.626830025692197,86.67925736472486,75.56658087050931,47.511273185276735,9.0992542446837,14.359483575286191,2.5965698652626745,50.79131192527776,55.1408700801257,42.13058602630871
2024-07-09 03:45:00,7.109237214608802,7.502357002021613,25.45192497641292,25.515574329969713,28.746262166916253,83.28900641137054,66.60927327384667,38.20244058861635,9.269961884583562,14.549674774165863,2.587196026480894,51.106971568335574,55.38324983861315,42.07982655834581
2024-07-09 04:00:00,6.846313955441988,7.498610220065064,24.67379185609809,25.404892425848878,28.37970916063966,84.69462787497977,90.36676684615456,62.2151092474758,8.76460329777953,14.749351315638355,2.637702985260861,50.16085363232812,55.63545544798112,42.351889697846154
2024-07-09 04:15:00,7.005546578784387,7.392317781828777,24.179015724851684,25.29421052172804,27.724455035023617,86.55761229606556,64.75310236657711,36.93723108322797,8.798526564262424,14.431012369649364,2.5863323494373467,50.22548593001316,55.232276083565246,42.0751435701851
2024-07-09 04:30:00,6.972030224715222,7.551882597105896,24.890021392136916,25.183528617607205,28.53523842918453,79.35844462368179,84.01269298210133,55.92151281041976,9.06074178655426,14.44418827874274,2.586250106384548,50.719552766133326,55.24908049667099,42.074697581494505
2024-07-09 04:45:00,6.960062545234638,7.347710925391613,24.21298330579048,25.24138234501029,27.274706699325225,88.52743892085657,65.2265407481064,37.14151958866707,8.884733764173388,14.572297961532993,2.6279894337329592,50.388988078251515,55.4119399827602,42.29983768015353
2024-07-09 05:00:00,7.0159443453021995,7.106271443024913,24.25739035524038,25.299236072413372,27.664825386907825,79.76926309495104,36.9603291254252,8.708506906532516,9.052244327225688,14.569902777283074,2.6296751143839305,50.70369232304377,55.40890387780382,42.30887992576216
2024-07-09 05:15:00,7.278468336456024,7.89046208006023,24.85000017242537,25.357089799816457,28.528825767268284,83.87147598617416,87.87509485525351,59.16431902853259,9.12678873800308,14.981694325893752,2.6022927628240717,50.84249211824872,55.92607209278578,42.161515562910466
2024-07-09 05:30:00,6.959263846982877,7.423615279220122,24.4189073510809,25.47383888033228,27.77137003158444,83.74197466330928,73.05465336643569,44.825073851664435,9.086612488621284,14.624614572641024,2.518352453508934,50.76777926555897,55.47817301830083,41.703227414798384
2024-07-09 05:45:00,6.957010977401206,7.762250439487781,24.859976247092316,25.5905879608481,28.36127532691474,87.89457836204674,105.5867846598843,77.22951695711225,8.911568293203645,14.894860486115192,2.550838923453208,50.439666983067,55.81781357133354,41.881784164695475
2024-07-09 06:00:00,7.076665953403275,7.4842752794524845,25.30917035433199,25.806898441059698,28.735914460659966,80.91155278184766,66.58514789851495,38.8400263383197,8.73947904537688,14.539408080081978,2.4662344347363834,50.1128780794762,55.37022007022951,41.41353298243852
2024-07-09 06:15:00,6.876761712124269,7.509522010133395,25.149480347804257,25.777472542552765,28.520117655103675,81.86409808659644,90.29481431718898,61.74735453471568,9.386782081460346,14.576244064038272,2.5844336369746763,51.32075961822621,55.41694128640488,42.064844796185106
2024-07-09 06:30:00,6.932558978127858,7.211161008168358,25.54662450927484,26.30018262130779,28.97472983172725,79.9307435010734,54.94824979211666,26.833065981861363,9.024796135594087,14.29665815352377,2.7937295211374376,50.65239256986845,55.06033531340484,43.17101719119519
2024-07-09 06:45:00,7.167887628283383,7.637945932500518,25.03289274901944,25.583800712006298,28.748622644446,81.48456505023144,72.70036528868873,44.81438694953626,8.754769651019423,14.471259121184012,2.6599495669490407,50.142086907034496,55.283574318362014,42.47062284083166
2024-07-09 07:00:00,7.095612857773094,7.973054474206929,25.41358497540607,26.011864049752305,29.15960425269187,80.16242398291529,111.86285324811222,83.42796997103278,8.795812718891916,14.807850907233547,2.8312196509539773,50.220321496403656,55.708913095711225,43.36326925928375
2024-07-09 07:15:00,6.981049637282672,7.793070281183831,25.788174382293256,26.39147843553812,29.132769143700305,80.87306778754758,108.10919517944326,79.12615806811289,9.595969446692196,14.759557528650449,2.6275101359877406,51.69919524458801,55.648285309060235,42.297265948669626
2024-07-09 07:30:00,6.954749482858733,7.791356289797483,25.2128295627843,26.39263354901984,29.143589984961288,84.66820308563429,109.51189028936092,80.0477350113406,9.213123750258031,15.241375933065818,3.0096555946964663,51.002304394622264,56.247349971802784,44.255755877564894
2024-07-09 07:45:00,7.019265807473358,8.057397580902355,25.78005045050385,27.084724052679743,29.658138326653596,80.12292838392412,126.24546721061618,97.13454748803008,8.742063237717067,15.31048883252109,3.0583676523479686,50.11781691518721,56.332240739144304,44.493242821595274
2024-07-09 08:00:00,7.104473559400212,8.516138130247777,26.49649942515096,27.731078471258854,30.02023266611463,80.45096176937207,162.90599214116264,133.36830911655832,9.13572168383694,15.091285911219083,3.310675429548283,50.8590742607016,56.06210794494537,45.68458644008064
2024-07-09 08:15:00,7.026489741466557,8.471535939627955,25.60610808745324,26.78021925180857,29.967561478260436,82.12997560793025,167.53821535788134,137.42816697840252,9.46374681359606,15.507751170619851,3.1385503952629046,51.46064220324408,56.573139740414646,44.878727194988535
2024-07-09 08:30:00,6.891219528344134,8.210135083740454,25.948787521061504,27.74471088794013,29.78254232816063,78.75674470324938,156.5646726670727,126.0065214180666,9.74655496376793,15.40302995372993,3.408566331508209,51.96822411193797,56.44550907505609,46.130491220408
2024-07-09 08:45:00,6.934760431053394,8.874934592554801,26.65301191203998,28.26605073904466,30.64002526736998,76.62757632904975,216.85811657415127,185.3869147484688,9.908032628855292,15.893136311512665,3.670032885314511,52.25365097148922,57.03794590811184,47.28109012283128
2024-07-09 09:00:00,7.001120328742175,8.888561640883841,26.386271793269803,28.547125655384747,30.661190408144076,79.96450589001688,208.41716056844825,177.03426594854847,9.524593155004276,15.918921274066202,3.9393801908292905,51.57069393214677,57.06877528884785,48.41056241825378
2024-07-09 09:15:00,6.955891010424301,9.026905446122075,26.234765358007383,28.16663738906622,30.378545443263175,78.7528051384869,223.05172093131833,191.7393003133429,9.309778428409375,15.909575123051775,4.093067066514268,51.18003898319596,57.057604561053594,49.03209496872952
2024-07-09 09:30:00,7.109028400109328,9.50543526760018,26.91076307177493,28.74854566950522,31.125574865577676,75.27673558585175,251.4568629317812,220.14049007744833,9.243493390560106,16.083187595616234,3.989691868156538,51.05828333885673,57.26440028008758,48.615782581933466
2024-07-09 09:45:00,6.970116169424095,9.874912707812175,26.511980425084392,28.642402523305385,31.14243425212195,73.51394187546897,303.0848009377154,270.42003751477375,9.777231822192713,16.41895423083798,4.46857736991094,52.02268958535476,57.66015935716499,50.487894134899946
2024-07-09 10:00:00,7.05930384584559,10.01336528519552,27.148047983188512,29.52208585647155,31.74301427435775,73.89774727175346,311.195756841004,277.8013358113461,10.24113751210463,16.647984649446332,4.505298868106952,52.83279215061863,57.92702568525193,50.62581540869167
2024-07-09 10:15:00,7.239050150618771,9.99462363049635,27.431874978522735,29.998261695299092,31.919010684323805,73.49027221089867,291.22788648052443,257.6457666342285,10.225532367130414,16.6199366124208,4.736650866744704,52.80594348922198,57.89447614671051,51.47795518144642
2024-07-09 10:30:00,7.065973154035445,10.11518768700776,28.32395920794519,31.16457565164816,33.127206817495,77.43280756570536,317.87722731681055,284.2424009496959,10.291041644278245,16.629677167819846,4.714107555016517,52.91846959935512,57.905784136498006,51.396158320435255
2024-07-09 10:45:00,6.89918722203696,9.76744794177137,28.03543066487179,30.991676974721127,32.906019627675086,73.1781814288292,298.55848423928336,264.50430234149513,10.113947211418212,17.115582614034253,4.824652072335723,52.6131605814551,58.464364943823995,51.794800251660945
2024-07-09 11:00:00,6.944013810856682,10.773614176463568,27.278555503533937,30.197103674308973,32.41149612729451,72.52319521099214,388.196170793099,353.26784845348254,10.271488847877078,17.107598525696986,5.549234966042329,52.88493363358483,58.45527269797134,54.26775645581122
2024-07-09 11:15:00,7.041975893345235,10.550979648279046,28.05619695890862,31.073508296988702,32.825358303346846,70.74253830663238,358.8382270583091,323.7038215018802,10.41651033893353,16.94218120680955,5.77571401068584,53.13266266099255,58.26625632685108,54.996205083369375
2024-07-09 11:30:00,6.899380706508945,10.761338917219994,28.07416841377288,31.630031149609163,32.65749568153578,67.59298348438854,399.33021394533125,363.14346107472215,11.17897817054399,17.301995770168645,5.705778929896502,54.39865977358786,58.675852488583864,54.77332972162138
2024-07-09 11:45:00,6.9239970759623155,10.558505216521551,28.59627065934143,31.961982389116297,33.847433536931966,71.01263890497175,371.21310396517265,335.23568529112146,10.684182532388254,17.22644413922307,6.06679200243985,53.583934219592585,58.59032238298704,55.90498446344558
2024-07-09 12:00:00,6.896946181920167,11.211300935889586,28.80043871151228,31.980888594796298,33.89775877791186,70.49312730812062,395.96988555046727,359.569206584617,10.834795395995766,17.467402358481642,6.098481211372871,53.83454773321739,58.86223962044862,56.00215328535008
2024-07-09 12:15:00,6.869895287878018,10.76558339190502,27.71199383777428,31.099081225309053,32.62106904273108,68.21005938901489,395.1506904991658,358.72390580710413,10.87268558377407,17.409921185616856,6.144177922670805,53.897229364382206,58.79760133580702,56.141682494544966
2024-07-09 12:30:00,6.998518229230697,11.267015467313856,28.264587338649367,32.148720022721285,33.40155769721586,69.56663110306022,439.0530400307644,401.5605235434128,11.709041508348994,17.701609439326244,6.081865539676284,55.24520793749244,59.124152121400535,55.95124663487838
2024-07-09 12:45:00,6.908488141260993,10.976352440690086,28.532403791859917,31.983402114693043,32.91449686048646,69.44536196688983,408.94874430731784,371.6241055746636,10.818107646573589,18.058133577229892,6.448397508850735,53.80689487862713,59.51845210307967,57.05338675775025
2024-07-09 13:00:00,7.01721721060461,10.983678546317218,28.08555965024491,32.11785959300676,33.65149147506546,66.872290624346,401.3448216396364,364.17405693165824,11.06723851515364,17.729825301159373,6.373700891665095,54.21680495161491,59.15554951725017,56.83223325025006
2024-07-09 13:15:00,7.020076500548745,11.61948015106692,29.255029538951124,33.00956030438064,34.71659057739279,67.14214720781929,462.24903107243387,424.3630272120942,11.306523948816466,17.597393033332978,6.982086878190236,54.604763821864864,59.00789454780913,58.58582887690794
2024-07-09 13:30:00,7.068134224256453,11.306124848248164,29.696460938581975,33.88724121432015,34.77354793256441,71.27618090975955,428.39207220014174,390.1950249399989,11.297531984495569,18.323263325212576,6.57625195043473,54.59028444366599,59.80832163335546,57.427993663360574
2024-07-09 13:45:00,6.968797182020066,11.174081420904296,28.396691743531427,32.260936718864336,33.97360314619189,68.30213796824765,421.7650116396646,383.90103420376806,11.060393874188057,17.78545607463309,7.018127487075396,54.20562567708838,59.2173555981083,58.686460026456736
2024-07-09 14:00:00,7.084999054067375,11.83808519405383,29.70831623928269,33.770973128999394,34.97319189005601,68.7960112826038,479.70812522938064,441.06138490621726,11.652540035429473,17.98070608970501,7.013494198028936,55.15620350146591,59.43326488779783,58.67354246915116
2024-07-09 14:15:00,6.860075788491112,11.37330279025879,29.533581844785388,33.377656295250944,35.06801878416827,66.09621248910716,451.9072244124473,413.9409958661638,11.272463010855493,18.039823392657468,6.653942142770494,54.549876329350376,59.49832890150571,57.65325555729086
2024-07-09 14:30:00,6.946408757834845,11.386371914527128,29.139761911887604,33.20331246550499,34.82398213522841,67.38451861438224,444.38783431100535,406.1697042470568,11.19235773381188,18.15126400575301,6.874508324383588,54.42035347176474,59.62059402302252,58.28337735945562
2024-07-09 14:45:00,7.00718586294465,11.529386357471925,29.438832131562503,33.66569942648092,34.99035060520909,66.4362754954915,447.71376164712547,409.9684838721925,10.885966857682988,18.156303635850477,6.7030072813994925,53.91916606659787,59.6261113235722,57.794617389701486
2024-07-09 15:00:00,7.180423938345166,11.741581878611916,29.692562952999783,33.68218859215254,35.140814341870644,67.10431462019505,450.0119151355881,412.5258485266113,10.788938428431353,17.9848685342199,6.712259646325469,53.75849091684848,59.43785070289284,57.82119705357679
2024-07-09 15:15:00,6.937905617364978,11.413862835911146,29.370893819467017,33.247780452389975,34.84619738685773,66.30091057960485,453.6000480350908,415.54868502351695,11.633402909725389,17.606024885124754,6.811935216723809,55.12599236117313,59.01754113088568,58.10600256558687
2024-07-09 15:30:00,7.084716736195328,11.218431885661571,29.718041061082214,33.79647907262665,35.4319983860354,64.8834783936964,418.4252825808768,380.9873195595854,11.332566996279148,17.73268271474375,6.372713310268547,54.64665656760387,59.15872726600767,56.829297783799824
2024-07-09 15:45:00,7.071776303235922,11.535287281131888,29.400577184743796,33.20061021639798,35.17165951877707,65.66617880831356,443.426846161952,406.19722412269226,10.849309513515678,18.05452546548998,6.325787060254091,53.85857563849208,59.51448780394311,56.68946417604514
2024-07-09 16:00:00,6.963332515700571,11.172361835238492,30.204384354185464,34.016664775312925,35.604254753424165,64.34855891302921,427.6669047014136,389.9955167965435,11.375092148268587,17.809050500334678,6.487245256266854,54.714924615617406,59.24353020763393,57.16772832201995
2024-07-09 16:15:00,6.882957036187041,11.1856912437361,28.670438270086407,32.50775633296922,34.06871535762271,63.10856812860143,437.7841175137808,400.4342983520921,11.43666202900391,17.74529635664961,6.167860776035179,54.813465400249896,59.17275090345632,56.21372308227829
2024-07-09 16:30:00,6.844006343113963,11.023894946100292,29.37948132725447,33.224936272791204,34.690340857683246,66.56304485369361,425.69653919466685,388.31612766104024,11.27601087276336,17.574174137854374,6.530226523008888,54.555598685012235,58.98193045248701,57.29370550597264
2024-07-09 16:45:00,6.812685262489633,10.7785021695208,29.262249193306896,32.696663360338604,34.27400114889432,67.07518160980202,399.0717386159021,363.18609244822807,10.695425263146031,17.52847511129964,5.66174579322837,53.602722696830654,58.930761494571755,54.632065191256565
2024-07-09 17:00:00,7.073797588731824,11.277007143597416,28.62776440665321,32.094112577246136,34.169320037458824,65.86895261423061,422.8767414395631,386.7668487230342,10.732847651258176,17.537244551256606,5.839800514014165,53.66516705474146,58.940587479860525,55.19886738071192
2024-07-09 17:15:00,7.029061629596692,10.94147791309981,29.32352706013937,32.23362672704298,34.85860823461933,66.52645772817831,400.8587936234414,364.32198677130543,10.993816437734717,17.747475720606573,5.7955146937946544,54.09664411373926,59.17517321073551,55.05898060481231
2024-07-09 17:30:00,7.060105615260917,11.133966017482674,28.78285579750836,32.20058746885207,34.09085744300714,68.19805942649722,412.52542460406494,376.6478571136732,10.626205401616032,17.463289283976195,5.788072804799498,53.48683494545754,58.857619132189896,55.03540384765823
2024-07-09 17:45:00,6.849188946291604,10.35252759815654,29.045102568033546,32.251799135424584,34.23848932344107,64.71026785670891,359.01948704717745,323.69682329290924,10.46644555513454,17.254446086177033,5.6017721129565885,53.217430735825154,58.62205179700979,54.438478045792266
2024-07-09 18:00:00,6.803372957185636,10.020786466798596,29.08646101609161,31.961308516108296,34.0863245177442,70.02779638044795,333.56007483458706,298.39539375427813,10.43847674491583,17.3129629212186,5.413241414174455,53.16998527483947,58.688247417428265,53.82077673600331
2024-07-09 18:15:00,7.0388485009145265,10.08449683959824,29.456986438185627,31.9908152211164,34.913321855841396,66.41774952834503,322.38036939796535,287.65446232637777,10.86556748653732,16.772043791108104,5.088295793942186,53.88546503782714,58.07055857221796,52.72156326767438
2024-07-09 18:30:00,7.006226970722228,10.098494238144298,28.91190516089533,31.252128291333143,34.43191469417017,68.41740741921447,326.7516148243318,292.2843145496585,10.728577644270691,16.663857434603464,5.074865195799156,53.65804930925379,57.945429738177545,52.67513606363794
2024-07-09 18:45:00,6.929635678808256,9.686577958966804,28.321826759274657,31.15329586671272,33.16841987775034,68.23019785897884,287.644286066057,254.4084842962505,9.830251619468765,16.653521195136847,4.752028955200904,52.11655601938104,57.93344648402038,51.533604725353065
2024-07-09 19:00:00,6.8313834438740875,9.453119589563917,28.78180260933924,31.3614699541985,33.76540596322009,68.95167838998377,281.0845461455497,247.4435111130906,10.35297207927067,16.622990748851635,4.665072204336799,53.02441001388362,57.898022225196485,51.217332119990935
2024-07-09 19:15:00,7.076783869846788,9.04308235351543,28.82776149779062,31.025165726781307,34.14517190104035,66.81306189126316,220.14953714053811,187.2372333364002,10.463446894169278,16.240583463448733,4.208273446519918,53.21234794454017,57.45059754703302,49.487875853866655
2024-07-09 19:30:00,6.823639254997858,9.385007579657056,28.33163900733893,30.61118510503345,33.277338575846265,66.25831449074707,270.8166060971683,238.72108709980145,9.653265736368096,16.38361841220366,4.0586348487951245,51.80188752528563,57.61876548413504,48.894216280763224
2024-07-09 19:45:00,7.1030190084427565,9.2401889557562,27.517334727984945,29.431473319039014,33.07436880296297,66.62028971067704,232.89801196188057,200.82670211891383,9.73425014991447,16.276522846301287,4.060536846750988,51.9463453176208,57.49294450353475,48.901852853128965
2024-07-09 20:00:00,6.892281494730091,8.575245960175197,28.75955512068833,30.61635508292867,33.37333384375589,72.4305443708932,186.9907480004761,156.278516491256,9.242039086764954,15.559652445187634,3.910539977267512,51.055605485847266,56.636182375521635,48.29213498886341
2024-07-09 20:15:00,6.935980836022357,8.592776524454628,27.38745046788982,28.60704099297645,31.87690836696416,70.33731154438753,187.59884539636295,156.70621747830478,9.610017169755016,15.558920075821137,3.723690672482001,51.72441075741372,56.635293768359645,47.510400879180125
2024-07-09 20:30:00,6.745514391406126,8.410821091288739,27.972517350344567,29.451815132533135,32.8750145483789,69.47383656738549,189.94109354653145,158.92934378111735,9.715219623154262,15.633418274604969,3.6631118676548375,51.91247141129202,56.72554234459355,47.25135022797499
2024-07-09 20:45:00,6.999925069127802,8.501731316249309,28.043464746644723,29.476006062087254,33.138052260127225,71.9636734799966,173.88508160915632,143.27788671264958,9.553815024727063,15.7127436538851,3.3406362178945734,51.62338047122829,56.821324037138815,45.82198417567231
2024-07-09 21:00:00,7.084251255867933,8.623544370694674,27.87436191726176,28.9629205496682,32.58014525520687,71.14097461282175,176.57481142712734,146.56949297841405,9.352899051010995,15.34706016533164,3.305359232370654,51.25893511754241,56.37705766173311,45.66012029634256
2024-07-09 21:15:00,6.888579987057382,8.156617332809436,27.510884702537265,28.699582425858804,31.809784949467396,72.95802763962831,148.85403416913755,119.69186959939672,8.975280889564598,15.23907019083301,2.9478134893432224,50.559586535835585,56.24451342932266,43.9505347167073
2024-07-09 21:30:00,6.945988834576224,8.065584486811904,27.030508369315715,27.948820667064044,31.750205662535645,73.58097897101104,134.42391658236485,105.68742827944295,8.84729123023872,15.015063721055023,2.8741333516281418,50.318104395382704,55.96756351335649,43.58126185492678
2024-07-09 21:45:00,7.031589861327693,7.380481930050411,27.185756401068502,27.854141088678997,32.01839912003325,75.15368232070342,62.94063297389229,33.64514495293717,9.300873774042376,15.105639594106163,2.8889746528065805,51.16371614797292,56.07987631662827,43.65614732799717
2024-07-09 22:00:00,7.125283319235393,7.636052238940375,26.98766241960561,27.537524459877712,31.126887310753222,75.79894876827322,78.01507971507388,49.3847670833774,9.249138303670913,14.83355088957726,2.5476234384483116,51.06867482577539,55.74112327506948,41.86417860050026
